ID,City,District,Neighborhood,Condition,Type,Rooms,Area_m2,Lift,Views,Floor_number,Price,Latitude,Longitude
2779,Barcelona,Sant Martí,Diagonal Mar I El Front Marítim Del Poblenou,Needs Refurb,Penthouse,3,84,No,Exterior,Floor 3,330000,41.4098,2.2164
2780,Barcelona,Sarrià-Sant Gervasi,Sant Gervasi - Galvany,Needs Refurb,Flat,7,391,Yes,Exterior,Floor 4,1690000,41.3913,2.1397
2781,Barcelona,Eixample,Sant Antoni,Needs Refurb,Flat,3,129,Yes,Exterior,Floor 3,550000,41.3788,2.1629
2782,Barcelona,Gràcia,La Vila De Gràcia,Needs Refurb,Flat,2,80,Yes,Exterior,Floor 3,320000,41.4032,2.1569
2783,Barcelona,Sarrià-Sant Gervasi,Sant Gervasi - Galvany,Needs Refurb,Flat,5,320,Yes,Exterior,Floor 3,1750000,41.3913,2.1397
2784,Barcelona,Eixample,La Dreta De L'Eixample,Needs Refurb,Flat,6,158,Yes,Exterior,Floor 1,680000,41.3948,2.1693
2785,Barcelona,Eixample,La Dreta De L'Eixample,Needs Refurb,Flat,6,153,Yes,Exterior,Floor 3,650000,41.3948,2.1693
2786,Barcelona,Sant Andreu,El Congrés I Els Indians,Needs Refurb,Penthouse,3,64,Yes,Exterior,Floor 4,179900,41.4258,2.1806
2787,Barcelona,Eixample,La Dreta De L'Eixample,Needs Refurb,Flat,7,184,Yes,Exterior,Floor 4,780000,41.3948,2.1693
2788,Barcelona,Eixample,La Dreta De L'Eixample,Needs Refurb,Flat,4,176,Yes,Exterior,Floor 2,750000,41.3948,2.1693
2789,Barcelona,Eixample,La Dreta De L'Eixample,Needs Refurb,Flat,8,261,Yes,Exterior,Floor 4,978000,41.3948,2.1693
2790,Barcelona,Gràcia,Vallcarca I Els Penitents,Needs Refurb,Flat,5,317,No,Exterior,Mezzanine,699000,41.407,2.141
2791,Barcelona,Sant Martí,El Poblenou,Needs Refurb,Flat,5,192,No,Exterior,Floor 1,549000,41.4036,2.1996
2792,Barcelona,Eixample,La Dreta De L'Eixample,Needs Refurb,Flat,5,141,Yes,Exterior,Floor 4,622000,41.3948,2.1693
2793,Barcelona,Sants-Montjuïc,El Poble Sec - Aei Parc De Montjuïc,Needs Refurb,Penthouse,3,47,No,Exterior,Floor 4,199900,41.3747,2.1603
2794,Barcelona,Eixample,La Dreta De L'Eixample,Needs Refurb,Flat,3,90,Yes,Exterior,Floor 4,400000,41.3948,2.1693
2795,Barcelona,Gràcia,La Vila De Gràcia,Needs Refurb,Flat,4,118,Yes,Exterior,Floor 3,550000,41.4032,2.1569
2796,Barcelona,Sarrià-Sant Gervasi,El Putxet I El Farró,Needs Refurb,Flat,3,132,Yes,Exterior,Floor 4,498000,41.4072,2.145
2797,Barcelona,Ciutat Vella,Sant Pere - Santa Caterina I La Ribera,Needs Refurb,Flat,3,85,No,Exterior,Floor 1,239000,41.3845,2.1815
2798,Barcelona,Eixample,La Nova Esquerra De L'Eixample,Needs Refurb,Flat,3,82,Yes,Exterior,Floor 1,350000,41.3835,2.1487
2799,Barcelona,Eixample,L'Antiga Esquerra De L'Eixample,Needs Refurb,Flat,3,87,Yes,Exterior,Floor 1,570000,41.386,2.157
2800,Barcelona,Ciutat Vella,El Barri Gòtic,Needs Refurb,Flat,4,212,No,Exterior,Floor 2,850000,41.38339,2.17691
2801,Barcelona,Eixample,La Dreta De L'Eixample,Needs Refurb,Flat,3,130,Yes,Exterior,Floor 2,520000,41.3948,2.1693
2802,Barcelona,Ciutat Vella,El Raval,Needs Refurb,Flat,6,175,Yes,Exterior,Floor 5,635000,41.3809,2.169
2803,Barcelona,Les Corts,Pedralbes,Needs Refurb,Flat,3,58,Yes,Exterior,Floor 5,450000,41.3903,2.1078
2804,Barcelona,Les Corts,Pedralbes,Needs Refurb,Flat,4,136,Yes,Exterior,Floor 3,890000,41.3903,2.1078
2805,Barcelona,Sarrià-Sant Gervasi,El Putxet I El Farró,Needs Refurb,Flat,4,121,Yes,Exterior,Floor 4,465000,41.4072,2.145
2806,Barcelona,Nou Barris,Vilapicina I La Torre Llobeta,Needs Refurb,Flat,3,70,Yes,Interior,Floor 3,155000,41.4286,2.1741
2807,Barcelona,Gràcia,El Camp D'En Grassot I Gràcia Nova,Needs Refurb,Flat,4,136,Yes,Exterior,Floor 2,475000,41.4063,2.165
2808,Barcelona,Sarrià-Sant Gervasi,Sant Gervasi - La Bonanova,Needs Refurb,Flat,5,145,Yes,Exterior,Floor 3,790000,41.3978,2.1353
2809,Barcelona,Sarrià-Sant Gervasi,Sant Gervasi - La Bonanova,Needs Refurb,Flat,4,188,Yes,Exterior,Floor 2,599000,41.3978,2.1353
2810,Barcelona,Eixample,La Nova Esquerra De L'Eixample,Needs Refurb,Flat,3,87,Yes,Exterior,Floor 2,330000,41.3835,2.1487
2811,Barcelona,Sant Andreu,Sant Andreu,Needs Refurb,Flat,3,65,Yes,Exterior,Floor 2,185000,41.4354,2.1898
2812,Barcelona,Horta-Guinardó,Horta,Needs Refurb,Detached,10,297,No,Exterior,Multiple,795000,41.4297,2.1603
2813,Barcelona,Sarrià-Sant Gervasi,Sant Gervasi - Galvany,Needs Refurb,Penthouse,4,123,Yes,Exterior,Floor 4,690000,41.3913,2.1397
2814,Barcelona,Horta-Guinardó,El Carmel,Needs Refurb,Detached,5,142,No,Exterior,Multiple,450000,41.4256,2.15496
2815,Barcelona,Ciutat Vella,Sant Pere - Santa Caterina I La Ribera,Needs Refurb,Flat,5,139,Yes,Exterior,Floor 5,657000,41.3845,2.1815
2816,Barcelona,Sarrià-Sant Gervasi,Sant Gervasi - Galvany,Needs Refurb,Penthouse,5,335,No,Exterior,Floor 6,2850000,41.3913,2.1397
2817,Barcelona,Sarrià-Sant Gervasi,El Putxet I El Farró,Needs Refurb,Flat,4,137,Yes,Exterior,Floor 2,550000,41.4072,2.145
2818,Barcelona,Les Corts,Pedralbes,Needs Refurb,Flat,3,65,Yes,Exterior,Floor 6,385000,41.3903,2.1078
2819,Barcelona,Sarrià-Sant Gervasi,Sant Gervasi - La Bonanova,Needs Refurb,Detached,7,650,No,Exterior,Multiple,2300000,41.3978,2.1353
2820,Barcelona,Ciutat Vella,Sant Pere - Santa Caterina I La Ribera,Needs Refurb,Flat,3,235,No,Exterior,Floor 1,712500,41.3845,2.1815
2821,Barcelona,Sarrià-Sant Gervasi,Sant Gervasi - La Bonanova,Needs Refurb,Flat,6,274,Yes,Exterior,Floor 5,1670000,41.3978,2.1353
2822,Barcelona,Sant Martí,El Camp De L'Arpa Del Clot,Needs Refurb,Flat,3,65,No,Exterior,Floor 1,210000,41.412,2.1825
2823,Barcelona,Eixample,La Dreta De L'Eixample,Needs Refurb,Flat,6,196,Yes,Exterior,Floor 4,900000,41.3948,2.1693
2824,Barcelona,Sant Martí,El Camp De L'Arpa Del Clot,Needs Refurb,Flat,2,50,No,Exterior,Floor 1,175000,41.412,2.1825
2825,Barcelona,Sarrià-Sant Gervasi,Sant Gervasi - Galvany,Needs Refurb,Flat,2,143,Yes,Exterior,Mezzanine,900000,41.3913,2.1397
2826,Barcelona,Gràcia,Vallcarca I Els Penitents,Needs Refurb,Flat,3,80,Yes,Exterior,Floor 4,310000,41.407,2.141
2827,Barcelona,Eixample,El Fort Pienc,Needs Refurb,Flat,4,90,Yes,Interior,Floor 1,325000,41.3985,2.1802
2828,Barcelona,Ciutat Vella,Sant Pere - Santa Caterina I La Ribera,Needs Refurb,Flat,2,55,No,Exterior,Floor 2,175000,41.3845,2.1815
2829,Barcelona,Eixample,La Nova Esquerra De L'Eixample,Needs Refurb,Flat,4,97,Yes,Exterior,Floor 2,367000,41.3835,2.1487
2830,Barcelona,Eixample,La Dreta De L'Eixample,Needs Refurb,Penthouse,2,86,Yes,Exterior,Floor 5,302000,41.3948,2.1693
2831,Barcelona,Les Corts,Pedralbes,Needs Refurb,Flat,3,129,Yes,Exterior,Floor 1,718500,41.3903,2.1078
2832,Barcelona,Ciutat Vella,Sant Pere - Santa Caterina I La Ribera,Needs Refurb,Flat,3,73,Yes,Exterior,Floor 1,290000,41.3845,2.1815
2833,Barcelona,Eixample,La Nova Esquerra De L'Eixample,Needs Refurb,Flat,3,104,Yes,Exterior,Floor 3,345000,41.3835,2.1487
2834,Barcelona,Ciutat Vella,Sant Pere - Santa Caterina I La Ribera,Needs Refurb,Flat,3,80,No,Exterior,Floor 2,210000,41.3845,2.1815
2835,Barcelona,Ciutat Vella,El Barri Gòtic,Needs Refurb,Flat,4,204,Yes,Exterior,Floor 2,780000,41.38339,2.17691
2836,Barcelona,Sarrià-Sant Gervasi,Les Tres Torres,Needs Refurb,Flat,5,217,No,Exterior,Mezzanine,990000,41.394,2.13
2837,Barcelona,Eixample,L'Antiga Esquerra De L'Eixample,Needs Refurb,Flat,4,157,Yes,Exterior,Floor 1,545000,41.386,2.157
2838,Barcelona,Ciutat Vella,El Barri Gòtic,Needs Refurb,Flat,4,114,Yes,Exterior,Floor 1,340000,41.38339,2.17691
2839,Barcelona,Eixample,L'Antiga Esquerra De L'Eixample,Needs Refurb,Penthouse,1,85,Yes,Exterior,Floor 1,460000,41.386,2.157
2840,Barcelona,Nou Barris,La Trinitat Nova,Needs Refurb,Flat,2,76,No,Exterior,Floor 4,125000,41.443,2.177
2841,Barcelona,Eixample,La Nova Esquerra De L'Eixample,Needs Refurb,Flat,3,80,Yes,Exterior,Floor 3,295000,41.3835,2.1487
2842,Barcelona,Eixample,Sant Antoni,Needs Refurb,Flat,3,116,Yes,Exterior,Floor 2,550000,41.3788,2.1629
2843,Barcelona,Les Corts,Pedralbes,Needs Refurb,Flat,3,73,Yes,Exterior,Floor 10,435000,41.3903,2.1078
2844,Barcelona,Ciutat Vella,Sant Pere - Santa Caterina I La Ribera,Needs Refurb,Flat,2,150,Yes,Exterior,Floor 1,830000,41.3845,2.1815
2845,Barcelona,Ciutat Vella,El Barri Gòtic,Needs Refurb,Flat,3,114,No,Exterior,Floor 2,350000,41.38339,2.17691
2846,Barcelona,Les Corts,Pedralbes,Needs Refurb,Flat,3,73,Yes,Exterior,Floor 9,460000,41.3903,2.1078
2847,Barcelona,Sants-Montjuïc,Sants,Needs Refurb,Flat,4,85,Yes,Exterior,Mezzanine,310000,41.3833,2.15
2848,Barcelona,Sarrià-Sant Gervasi,Sant Gervasi - La Bonanova,Needs Refurb,Flat,6,257,Yes,Exterior,Floor 4,800000,41.3978,2.1353
2849,Barcelona,Ciutat Vella,El Barri Gòtic,Needs Refurb,Flat,6,549,Yes,Exterior,Floor 1,1950000,41.38339,2.17691
2850,Barcelona,Sant Martí,El Poblenou,Needs Refurb,Flat,4,99,Yes,Exterior,Floor 2,378000,41.4036,2.1996
2851,Barcelona,Sarrià-Sant Gervasi,Sant Gervasi - Galvany,Needs Refurb,Flat,3,100,Yes,Exterior,Floor 1,550000,41.3913,2.1397
2852,Barcelona,Sarrià-Sant Gervasi,Sant Gervasi - Galvany,Needs Refurb,Flat,4,120,Yes,Exterior,Floor 5,650000,41.3913,2.1397
2853,Barcelona,Les Corts,Pedralbes,Needs Refurb,Penthouse,3,74,Yes,Exterior,Floor 8,430000,41.3903,2.1078
2854,Barcelona,Les Corts,Pedralbes,Needs Refurb,Penthouse,2,73,Yes,Exterior,Floor 8,460000,41.3903,2.1078
2855,Barcelona,Eixample,L'Antiga Esquerra De L'Eixample,Needs Refurb,Flat,2,81,No,Interior,Floor 4,480000,41.386,2.157
2856,Barcelona,Sarrià-Sant Gervasi,Sant Gervasi - Galvany,Needs Refurb,Flat,5,123,Yes,Exterior,Floor 4,740000,41.3913,2.1397
2857,Barcelona,Sarrià-Sant Gervasi,Sant Gervasi - Galvany,Needs Refurb,Flat,7,250,Yes,Exterior,Floor 3,1000000,41.3913,2.1397
2858,Barcelona,Eixample,La Sagrada Família,Needs Refurb,Flat,5,220,Yes,Exterior,Floor 5,620000,41.4037,2.1735
2859,Barcelona,Nou Barris,La Prosperitat,Needs Refurb,Flat,1,74,No,Exterior,Ground Floor,87000,41.4425,2.1819
2860,Barcelona,Sant Andreu,La Sagrera,Needs Refurb,Flat,1,74,Yes,Interior,Floor 1,156000,41.4201,2.1851
2861,Barcelona,Sants-Montjuïc,El Poble Sec - Aei Parc De Montjuïc,Needs Refurb,Flat,4,120,Yes,Exterior,Floor 3,391000,41.3747,2.1603
2862,Barcelona,Sants-Montjuïc,Sants,Needs Refurb,Penthouse,4,77,No,Exterior,Floor 3,285000,41.3833,2.15
2863,Barcelona,Sarrià-Sant Gervasi,Sant Gervasi - Galvany,Needs Refurb,Flat,4,110,Yes,Exterior,Floor 3,495000,41.3913,2.1397
2864,Barcelona,Sant Andreu,Sant Andreu,Needs Refurb,Flat,3,69,Yes,Exterior,Floor 3,186000,41.4354,2.1898
2865,Barcelona,Gràcia,La Vila De Gràcia,Needs Refurb,Flat,4,66,No,Exterior,Floor 1,229000,41.4032,2.1569
2866,Barcelona,Eixample,La Sagrada Família,Needs Refurb,Flat,3,46,No,Interior,Floor 4,185000,41.4037,2.1735
2867,Barcelona,Nou Barris,Can Peguera,Needs Refurb,Flat,3,54,Yes,Exterior,Floor 4,125000,41.43486,2.16578
2868,Barcelona,Eixample,La Nova Esquerra De L'Eixample,Needs Refurb,Penthouse,4,130,Yes,Exterior,Floor 6,699000,41.3835,2.1487
2869,Barcelona,Sant Andreu,El Congrés I Els Indians,Needs Refurb,Flat,3,104,Yes,Exterior,Floor 1,295000,41.4258,2.1806
2870,Barcelona,Eixample,L'Antiga Esquerra De L'Eixample,Needs Refurb,Flat,3,87,Yes,Exterior,Floor 1,570000,41.386,2.157
2871,Barcelona,Ciutat Vella,El Barri Gòtic,Needs Refurb,Flat,4,212,Yes,Exterior,Floor 2,850000,41.38339,2.17691
2872,Barcelona,Sarrià-Sant Gervasi,El Putxet I El Farró,Needs Refurb,Flat,5,154,No,Exterior,Floor 1,460000,41.4072,2.145
2873,Barcelona,Sant Martí,El Camp De L'Arpa Del Clot,Needs Refurb,Flat,2,80,Yes,Exterior,Ground Floor,325000,41.412,2.1825
2874,Barcelona,Eixample,La Nova Esquerra De L'Eixample,Needs Refurb,Flat,5,250,Yes,Interior,Mezzanine,790000,41.3835,2.1487
2875,Barcelona,Eixample,La Sagrada Família,Needs Refurb,Penthouse,2,35,Yes,Exterior,Floor 5,190000,41.4037,2.1735
2876,Barcelona,Sant Martí,Provençals Del Poblenou,Needs Refurb,Flat,3,90,Yes,Exterior,Floor 1,250000,41.4078,2.204
2877,Barcelona,Eixample,L'Antiga Esquerra De L'Eixample,Needs Refurb,Flat,4,142,Yes,Exterior,Floor 4,750000,41.386,2.157
2878,Barcelona,Horta-Guinardó,El Carmel,Needs Refurb,Flat,3,67,Yes,Interior,Floor 3,155000,41.4256,2.15496
2879,Barcelona,Les Corts,Les Corts,Needs Refurb,Flat,4,146,Yes,Interior,Floor 1,520000,41.384,2.134
2880,Barcelona,Eixample,La Dreta De L'Eixample,Needs Refurb,Flat,6,337,Yes,Exterior,Floor 2,1060000,41.3948,2.1693
2881,Barcelona,Horta-Guinardó,El Carmel,Needs Refurb,Flat,3,55,No,Exterior,Ground Floor,149000,41.4256,2.15496
2882,Barcelona,Sant Martí,El Camp De L'Arpa Del Clot,Needs Refurb,Terraced,1,154,No,Exterior,Multiple,390000,41.412,2.1825
2883,Barcelona,Eixample,La Dreta De L'Eixample,Needs Refurb,Flat,5,141,Yes,Exterior,Floor 7,670000,41.3948,2.1693
2884,Barcelona,Sant Andreu,El Bon Pastor,Needs Refurb,House,7,200,No,Exterior,Multiple,279900,41.43598,2.20513
2885,Barcelona,Eixample,La Nova Esquerra De L'Eixample,Needs Refurb,Flat,4,132,Yes,Exterior,Floor 3,598000,41.3835,2.1487
2886,Barcelona,Les Corts,La Maternitat I Sant Ramon,Needs Refurb,Flat,4,73,Yes,Exterior,Floor 9,350000,41.3782,2.1211
2887,Barcelona,Sants-Montjuïc,Hostafrancs,Needs Refurb,Flat,1,20,No,Interior,Floor 1,90000,41.3753,2.1436
2888,Barcelona,Ciutat Vella,Sant Pere - Santa Caterina I La Ribera,Needs Refurb,Flat,2,85,Yes,Exterior,Floor 2,480000,41.3845,2.1815
2889,Barcelona,Ciutat Vella,El Raval,Needs Refurb,Flat,1,54,No,Exterior,Floor 3,142500,41.3809,2.169
2890,Barcelona,Ciutat Vella,El Raval,Needs Refurb,Penthouse,2,70,Yes,Interior,Floor 5,280000,41.3809,2.169
2891,Barcelona,Ciutat Vella,El Raval,Needs Refurb,Penthouse,1,61,Yes,Exterior,Floor 5,250000,41.3809,2.169
2892,Barcelona,Eixample,L'Antiga Esquerra De L'Eixample,Needs Refurb,Flat,3,76,Yes,Exterior,Floor 1,570000,41.386,2.157
2893,Barcelona,Les Corts,Pedralbes,Needs Refurb,Flat,4,178,Yes,Exterior,Floor 6,1150000,41.3903,2.1078
2894,Barcelona,Eixample,Sant Antoni,Needs Refurb,Flat,4,89,Yes,Exterior,Floor 1,350000,41.3788,2.1629
2895,Barcelona,Eixample,La Sagrada Família,Needs Refurb,Flat,4,124,Yes,Exterior,Floor 1,390000,41.4037,2.1735
2896,Barcelona,Sarrià-Sant Gervasi,Sant Gervasi - Galvany,Needs Refurb,Penthouse,5,185,Yes,Exterior,Floor 5,1390000,41.3913,2.1397
2897,Barcelona,Sant Martí,El Camp De L'Arpa Del Clot,Needs Refurb,Flat,3,67,Yes,Exterior,Floor 3,205000,41.412,2.1825
2898,Barcelona,Horta-Guinardó,Sant Genís Dels Agudells,Needs Refurb,Flat,4,123,Yes,Exterior,Floor 1,270000,41.4254,2.1302
2899,Barcelona,Eixample,La Dreta De L'Eixample,Needs Refurb,Flat,4,210,Yes,Exterior,Floor 3,1195000,41.3948,2.1693
2900,Barcelona,Eixample,L'Antiga Esquerra De L'Eixample,Needs Refurb,Flat,5,136,Yes,Exterior,Floor 6,470000,41.386,2.157
2901,Barcelona,Eixample,El Fort Pienc,Needs Refurb,Penthouse,3,110,Yes,Exterior,Floor 8,469000,41.3985,2.1802
2902,Barcelona,Ciutat Vella,El Raval,Needs Refurb,Flat,2,40,No,Exterior,Floor 1,96000,41.3809,2.169
2903,Barcelona,Ciutat Vella,El Raval,Needs Refurb,Flat,2,50,Yes,Exterior,Floor 5,200000,41.3809,2.169
2904,Barcelona,Les Corts,Les Corts,Needs Refurb,Flat,8,447,Yes,Exterior,Floor 3,2100000,41.384,2.134
2905,Barcelona,Sant Martí,El Camp De L'Arpa Del Clot,Needs Refurb,Flat,3,69,Yes,Exterior,Floor 1,299000,41.412,2.1825
2906,Barcelona,Sarrià-Sant Gervasi,Sarrià,Needs Refurb,Penthouse,4,91,Yes,Exterior,Floor 4,520000,41.3986,2.1253
2907,Barcelona,Sant Andreu,Navas,Needs Refurb,Flat,3,74,Yes,Exterior,Floor 6,279000,41.418,2.185
2908,Barcelona,Ciutat Vella,Sant Pere - Santa Caterina I La Ribera,Needs Refurb,Flat,4,94,No,Exterior,Floor 1,325000,41.3845,2.1815
2909,Barcelona,Eixample,La Sagrada Família,Needs Refurb,Penthouse,3,85,Yes,Exterior,Floor 7,470000,41.4037,2.1735
2910,Barcelona,Eixample,La Dreta De L'Eixample,Needs Refurb,Flat,5,157,Yes,Exterior,Floor 1,505000,41.3948,2.1693
2911,Barcelona,Eixample,La Sagrada Família,Needs Refurb,Flat,3,79,Yes,Exterior,Floor 3,330000,41.4037,2.1735
2912,Barcelona,Eixample,El Fort Pienc,Needs Refurb,Flat,3,65,Yes,Exterior,Floor 6,300000,41.3985,2.1802
2913,Barcelona,Eixample,L'Antiga Esquerra De L'Eixample,Needs Refurb,Flat,3,133,Yes,Exterior,Floor 4,900000,41.386,2.157
2914,Barcelona,Ciutat Vella,Sant Pere - Santa Caterina I La Ribera,Needs Refurb,Flat,4,94,No,Exterior,Floor 2,325000,41.3845,2.1815
2915,Barcelona,Sarrià-Sant Gervasi,El Putxet I El Farró,Needs Refurb,Flat,3,121,Yes,Exterior,Floor 1,365000,41.4072,2.145
2916,Barcelona,Les Corts,Les Corts,Needs Refurb,Flat,6,300,Yes,Exterior,Floor 1,1500000,41.384,2.134
2917,Barcelona,Eixample,La Dreta De L'Eixample,Needs Refurb,Flat,6,216,Yes,Exterior,Floor 1,899000,41.3948,2.1693
2918,Barcelona,Sant Andreu,Sant Andreu,Needs Refurb,Flat,3,64,Yes,Exterior,Floor 7,199900,41.4354,2.1898
2919,Barcelona,Eixample,La Nova Esquerra De L'Eixample,Needs Refurb,Flat,3,112,Yes,Exterior,Floor 5,390000,41.3835,2.1487
2920,Barcelona,Eixample,La Nova Esquerra De L'Eixample,Needs Refurb,Flat,7,155,Yes,Exterior,Floor 4,550000,41.3835,2.1487
2921,Barcelona,Gràcia,El Camp D'En Grassot I Gràcia Nova,Needs Refurb,Flat,4,70,Yes,Exterior,Floor 6,255000,41.4063,2.165
2922,Barcelona,Les Corts,Pedralbes,Needs Refurb,Penthouse,3,74,Yes,Interior,Floor 9,435000,41.3903,2.1078
2923,Barcelona,Sants-Montjuïc,Sants,Needs Refurb,Flat,4,86,Yes,Exterior,Floor 3,300000,41.3833,2.15
2924,Barcelona,Sarrià-Sant Gervasi,Les Tres Torres,Needs Refurb,Flat,5,168,Yes,Exterior,Ground Floor,750000,41.394,2.13
2925,Barcelona,Eixample,L'Antiga Esquerra De L'Eixample,Needs Refurb,Flat,4,224,Yes,Exterior,Floor 3,798000,41.386,2.157
2926,Barcelona,Les Corts,Pedralbes,Needs Refurb,Flat,3,106,Yes,Exterior,Floor 4,520000,41.3903,2.1078
2927,Barcelona,Sant Martí,Provençals Del Poblenou,Needs Refurb,Flat,4,110,Yes,Exterior,Floor 5,235000,41.4078,2.204
2928,Barcelona,Sant Andreu,El Bon Pastor,Needs Refurb,Flat,3,74,Yes,Exterior,Mezzanine,161500,41.43598,2.20513
2929,Barcelona,Sarrià-Sant Gervasi,Sant Gervasi - Galvany,Needs Refurb,Flat,6,285,Yes,Exterior,Floor 2,1780000,41.3913,2.1397
2930,Barcelona,Sarrià-Sant Gervasi,Sant Gervasi - Galvany,Needs Refurb,Flat,4,130,Yes,Exterior,Floor 1,580000,41.3913,2.1397
2931,Barcelona,Sant Martí,El Parc I La Llacuna Del Poblenou,Needs Refurb,Flat,4,74,Yes,Exterior,Floor 4,241000,41.3986,2.1903
2932,Barcelona,Sarrià-Sant Gervasi,El Putxet I El Farró,Needs Refurb,Flat,4,98,Yes,Exterior,Floor 4,365000,41.4072,2.145
2933,Barcelona,Eixample,La Dreta De L'Eixample,Needs Refurb,Flat,5,117,Yes,Exterior,Mezzanine,499000,41.3948,2.1693
2934,Barcelona,Sants-Montjuïc,El Poble Sec - Aei Parc De Montjuïc,Needs Refurb,Flat,3,92,Yes,Exterior,Floor 4,285000,41.3747,2.1603
2935,Barcelona,Eixample,El Fort Pienc,Needs Refurb,Duplex,2,105,Yes,Exterior,Ground Floor,400000,41.3985,2.1802
2936,Barcelona,Eixample,La Nova Esquerra De L'Eixample,Needs Refurb,Penthouse,3,70,Yes,Interior,Floor 8,340000,41.3835,2.1487
2937,Barcelona,Sant Martí,El Camp De L'Arpa Del Clot,Needs Refurb,Flat,3,67,Yes,Interior,Floor 6,199000,41.412,2.1825
2938,Barcelona,Les Corts,La Maternitat I Sant Ramon,Needs Refurb,Flat,3,80,Yes,Exterior,Floor 5,240000,41.3782,2.1211
2939,Barcelona,Sant Martí,Diagonal Mar I El Front Marítim Del Poblenou,Needs Refurb,Flat,3,90,Yes,Exterior,Floor 4,315000,41.4098,2.2164
2940,Barcelona,Les Corts,Pedralbes,Needs Refurb,Penthouse,3,73,Yes,Exterior,Floor 9,435000,41.3903,2.1078
2941,Barcelona,Les Corts,Pedralbes,Needs Refurb,Flat,6,181,Yes,Exterior,Floor 4,928800,41.3903,2.1078
2942,Barcelona,Eixample,La Sagrada Família,Needs Refurb,Penthouse,5,250,Yes,Exterior,Floor 8,1150000,41.4037,2.1735
2943,Barcelona,Eixample,L'Antiga Esquerra De L'Eixample,Needs Refurb,Flat,3,79,Yes,Exterior,Floor 3,450000,41.386,2.157
2944,Barcelona,Eixample,L'Antiga Esquerra De L'Eixample,Needs Refurb,Flat,2,77,Yes,Interior,Floor 1,450000,41.386,2.157
2945,Barcelona,Les Corts,Pedralbes,Needs Refurb,Penthouse,3,73,Yes,Exterior,Floor 8,430000,41.3903,2.1078
2946,Barcelona,Sants-Montjuïc,El Poble Sec - Aei Parc De Montjuïc,Needs Refurb,Flat,4,83,Yes,Exterior,Floor 1,270000,41.3747,2.1603
2947,Barcelona,Eixample,L'Antiga Esquerra De L'Eixample,Needs Refurb,Flat,3,79,Yes,Interior,Floor 1,440000,41.386,2.157
2948,Barcelona,Eixample,La Dreta De L'Eixample,Needs Refurb,Flat,4,196,Yes,Exterior,Floor 1,595000,41.3948,2.1693
2949,Barcelona,Eixample,La Sagrada Família,Needs Refurb,Penthouse,2,88,Yes,Exterior,Floor 3,240000,41.4037,2.1735
2950,Barcelona,Ciutat Vella,El Barri Gòtic,Needs Refurb,Flat,3,82,No,Exterior,Floor 3,248000,41.38339,2.17691
2951,Barcelona,Eixample,Sant Antoni,Needs Refurb,Flat,4,98,Yes,Exterior,Floor 1,340000,41.3788,2.1629
2952,Barcelona,Sants-Montjuïc,El Poble Sec - Aei Parc De Montjuïc,Needs Refurb,Flat,3,68,No,Exterior,Floor 3,152000,41.3747,2.1603
2953,Barcelona,Sant Martí,El Camp De L'Arpa Del Clot,Needs Refurb,Duplex,2,50,No,Exterior,Floor 2,260000,41.412,2.1825
2954,Barcelona,Nou Barris,Porta,Needs Refurb,Penthouse,3,65,Yes,Exterior,Floor 4,189000,41.4341,2.1716
2955,Barcelona,Sant Martí,El Camp De L'Arpa Del Clot,Needs Refurb,Flat,3,66,Yes,Exterior,Floor 6,214900,41.412,2.1825
2956,Barcelona,Eixample,La Nova Esquerra De L'Eixample,Needs Refurb,Flat,4,134,Yes,Exterior,Floor 5,490000,41.3835,2.1487
2957,Barcelona,Sants-Montjuïc,El Poble Sec - Aei Parc De Montjuïc,Needs Refurb,Flat,3,68,Yes,Exterior,Floor 1,179000,41.3747,2.1603
2958,Barcelona,Sants-Montjuïc,La Marina De Port,Needs Refurb,Flat,3,75,Yes,Exterior,Floor 5,195000,41.36,2.1399
2959,Barcelona,Sarrià-Sant Gervasi,Sarrià,Needs Refurb,Flat,4,118,Yes,Exterior,Floor 3,560000,41.3986,2.1253
2960,Barcelona,Sant Martí,La Verneda I La Pau,Needs Refurb,Flat,4,75,Yes,Exterior,Floor 1,183000,41.424,2.203
2961,Barcelona,Sant Andreu,La Sagrera,Needs Refurb,Flat,4,89,Yes,Exterior,Floor 2,260000,41.4201,2.1851
2962,Barcelona,Eixample,La Sagrada Família,Needs Refurb,Duplex,4,350,No,Exterior,Ground Floor,390000,41.4037,2.1735
2963,Barcelona,Ciutat Vella,El Barri Gòtic,Needs Refurb,Flat,4,240,Yes,Exterior,Floor 1,1190000,41.38339,2.17691
2964,Barcelona,Gràcia,El Camp D'En Grassot I Gràcia Nova,Needs Refurb,Penthouse,3,84,Yes,Exterior,Floor 5,399000,41.4063,2.165
2965,Barcelona,Les Corts,Pedralbes,Needs Refurb,Flat,5,148,Yes,Exterior,Floor 5,590000,41.3903,2.1078
2966,Barcelona,Sant Martí,Sant Martí De Provençals,Needs Refurb,Flat,4,93,Yes,Exterior,Floor 8,278000,41.4202,2.1963
2967,Barcelona,Eixample,Sant Antoni,Needs Refurb,Flat,5,188,Yes,Exterior,Floor 1,580000,41.3788,2.1629
2968,Barcelona,Sant Martí,El Camp De L'Arpa Del Clot,Needs Refurb,Flat,3,70,Yes,Exterior,Floor 3,230000,41.412,2.1825
